,Entity's Name,LOC Count,Header Count,Annotation Count,Inner Entities Lines,Total,Entity Type
,/:sandmark.gui.DynamicEmbedPanel,115,1,0,0,116,CLASS
,/:sandmark.gui.ClassSorter,21,1,0,5,27,CLASS
,/:sandmark.gui.ClassSorter$ReverseComparator,5,0,0,0,5,INNER_CLASS
,/:sandmark.gui.ConfigPropertyPanel,88,1,0,0,89,CLASS
,/:sandmark.gui.FileBrowseButtonEventListener,26,0,0,0,26,CLASS
,/:sandmark.gui.JarBrowseButtonEventListener,8,0,0,0,8,CLASS
,/:sandmark.gui.PropertyInfo,26,0,0,0,26,CLASS
,/:sandmark.gui.FieldAndButtonPropertyInfo,39,0,0,0,39,CLASS
,/:sandmark.gui.FilePropertyInfo,33,0,0,0,33,CLASS
,/:sandmark.gui.JarPropertyInfo,10,0,0,0,10,CLASS
,/:sandmark.gui.BooleanPropertyInfo,36,0,0,0,36,CLASS
,/:sandmark.gui.StringPropertyInfo,52,0,0,33,85,CLASS
,/:sandmark.gui.StringPropertyInfo$Widget,5,0,0,0,5,INNER_CLASS
,/:sandmark.gui.StringPropertyInfo$TextField,9,0,0,0,9,INNER_CLASS
,/:sandmark.gui.StringPropertyInfo$ComboBox,19,0,0,0,19,INNER_CLASS
,/:sandmark.gui.IntegerPropertyInfo,11,0,0,0,11,CLASS
,/:sandmark.gui.DoublePropertyInfo,11,0,0,0,11,CLASS
,/:sandmark.gui.ProgramObjectPropertyInfo,64,0,0,0,64,CLASS
,/:sandmark.gui.ClassPropertyInfo,33,0,0,0,33,CLASS
,/:sandmark.gui.MethodPropertyInfo,36,0,0,0,36,CLASS
,/:sandmark.gui.PIFactory,27,0,0,0,27,CLASS
,/:sandmark.gui.LiteHomePanel,77,1,0,0,78,CLASS
,/:sandmark.gui.DynamicWatermarkPanel,85,1,0,0,86,CLASS
,/:sandmark.gui.AppTree,77,1,0,164,242,CLASS
,/:sandmark.gui.AppTree$AppTreeModel,136,0,0,16,152,INNER_CLASS
,/:sandmark.gui.AppTree$AppTreeModel$ModelNode,5,0,0,0,5,INNER_CLASS
,/:sandmark.gui.AppTree$AppTreeModel$ModelNodeComparator,11,0,0,0,11,INNER_CLASS
,/:sandmark.gui.AppTree$TreeViewState,12,0,0,0,12,INNER_CLASS
,/:sandmark.gui.StaticRecognizePanel,94,1,0,0,95,CLASS
,/:sandmark.gui.SandMarkPanel,4,1,0,0,5,INTERFACE
,/:sandmark.program.Application,369,1,0,0,370,CLASS
